Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,14.11.22
Время,14:50:15
Длительность архива (сек),1200.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Помпажный запас, %","Расчетная степень сжатия Км,","Частота вращения ротора СТ (2), об/мин"
-857.92,,3.2718,5.5017,59.2882,24.6851,57.9624,50.9531,42.9145,31.9372,22.9763,0.4082,68.1539,44.2760,1.6609,8004.8120
-856.92,,3.2718,5.5103,59.2882,24.6851,57.9624,50.9531,42.9145,31.9372,22.9763,0.4090,68.2292,44.2962,1.6635,8003.3579
-855.92,,3.2718,5.5176,59.2846,24.6851,57.9624,50.9531,49.8951,34.9302,26.9640,0.4094,68.2465,44.3552,1.6655,8000.8159
-854.92,,3.2718,5.5197,59.3063,24.6851,58.0381,53.9551,49.8951,34.9302,26.9640,0.4103,67.9514,44.2439,1.6665,8001.1172
-853.92,,3.2718,5.5212,59.3099,24.6851,58.0381,53.9551,49.8951,34.9302,27.9586,0.4123,67.8530,44.1596,1.6670,8002.9941
-852.92,,3.2718,5.5223,59.2882,24.6851,58.0381,50.9531,49.8951,34.9302,27.9586,0.4123,67.8125,44.1139,1.6673,8004.8120
-851.92,,3.2718,5.5234,59.2701,24.6851,58.0381,50.9531,50.9078,35.9429,26.9640,0.4133,67.8704,44.1366,1.6676,8004.8120
-850.92,,3.2718,5.5234,59.2339,24.6851,58.1391,55.9534,50.9078,35.9429,26.9640,0.4133,67.8299,44.1233,1.6676,8004.0854
-849.92,,3.2718,5.5259,59.2267,24.6851,58.1391,55.9534,49.8951,35.9429,28.9623,0.4133,67.9282,44.1887,1.6683,8003.3579
-848.92,,3.2718,5.5259,59.2520,24.6851,58.1391,53.9551,49.8951,35.9429,28.9623,0.4133,67.7257,44.0856,1.6684,8004.8120
-847.92,,3.2718,5.5259,59.2484,24.6851,58.1391,53.9551,54.9045,35.9429,28.9623,0.4113,67.7083,44.0571,1.6684,8005.5396
-846.92,,3.2718,5.5270,59.2990,24.6851,58.2148,56.9481,54.9045,35.9429,28.9623,0.4131,67.9977,44.1803,1.6685,8004.8120
-845.92,,3.2718,5.5270,59.3099,24.6851,58.2148,56.9481,46.9021,33.9536,27.9586,0.4133,67.9398,44.1784,1.6687,8003.3579
-844.92,,3.2718,5.5270,59.2918,24.6851,58.2148,52.9514,46.9021,33.9536,27.9586,0.4113,67.7373,44.1285,1.6687,8001.6021
-843.92,,3.2718,5.5259,59.2339,24.6851,58.2905,52.9514,51.9025,36.9376,28.9623,0.4113,67.6389,44.0572,1.6686,8004.4482
-842.92,,3.2718,5.5259,59.2520,24.6851,58.2905,59.9501,51.9025,36.9376,28.9623,0.4113,67.9977,44.1990,1.6684,8002.9941
-841.92,,3.2718,5.5270,59.2665,24.6851,58.2905,59.9501,49.8951,36.9376,27.9586,0.4103,67.9225,44.2187,1.6685,8000.4526
-840.92,,3.2718,5.5259,59.2665,24.6851,58.2905,57.9608,49.8951,36.9376,27.9586,0.4103,67.5232,44.0229,1.6685,8003.3579
-839.92,,3.2718,5.5259,59.2882,24.6851,58.3662,57.9608,52.9062,36.9376,28.9623,0.4101,67.8009,44.1152,1.6684,8003.7217
-838.92,,3.2718,5.5248,59.3352,24.6851,58.3662,56.9481,52.9062,36.9376,28.9623,0.4083,67.8067,44.1301,1.6681,8004.0854
-837.92,,3.2718,5.5248,59.2556,24.6851,58.3662,56.9481,51.9025,37.9413,27.9586,0.4103,67.8009,44.1136,1.6681,8004.4482
-836.92,,3.2718,5.5248,59.2122,24.6851,58.4419,55.9534,51.9025,37.9413,27.9586,0.4103,67.9167,44.1652,1.6681,8004.0854
-835.92,,3.2718,5.5248,59.2122,24.6851,58.4419,55.9534,51.9025,34.9302,27.9586,0.4133,67.7373,44.0650,1.6681,8006.9937
-834.92,,3.2718,5.5259,59.2267,24.6851,58.4419,56.9481,51.9025,34.9302,27.9586,0.4113,67.8125,44.0952,1.6684,8007.3589
-833.92,,3.2718,5.5270,59.2520,24.6851,58.5176,56.9481,47.9058,34.9302,27.9586,0.4102,67.6389,44.0106,1.6687,8007.6675
-832.92,,3.2718,5.5270,59.2629,24.6851,58.5176,55.9534,47.9058,34.9302,27.9586,0.4133,67.6389,44.0037,1.6687,8007.3589
-831.92,,3.2718,5.5270,59.2267,24.6851,58.5176,55.9534,50.9078,36.9376,29.9570,0.4121,67.7720,44.0615,1.6687,8006.9624
-830.92,,3.2718,5.5270,59.2484,24.6851,58.5176,57.9608,50.9078,36.9376,29.9570,0.4143,67.6620,44.0427,1.6687,8006.2661
-829.92,,3.2718,5.5259,59.2159,24.6851,58.5933,57.9608,50.9078,36.9376,27.9586,0.4133,67.6794,44.0257,1.6686,8007.7231
-828.92,,3.2718,5.5259,59.2159,24.6851,58.5933,58.9554,50.9078,36.9376,27.9586,0.4132,67.8241,44.0970,1.6684,8006.5303
-827.92,,3.2718,5.5270,59.2267,24.6851,58.5933,58.9554,51.9025,34.9302,28.9623,0.4123,67.8067,44.0826,1.6687,8007.0254
-826.92,,3.2718,5.5270,59.2303,24.6851,58.6690,54.9497,51.9025,34.9302,28.9623,0.4132,67.6852,44.0355,1.6687,8006.6294
-825.92,,3.2718,5.5284,59.1797,24.6851,58.6690,54.9497,50.9078,35.9429,29.9570,0.4132,67.7257,44.0721,1.6691,8006.6294
-824.92,,3.2718,5.5284,59.2122,24.6851,58.6690,58.9554,50.9078,35.9429,29.9570,0.4113,67.6100,44.0016,1.6691,8007.0254
-823.92,,3.2718,5.5273,59.2086,24.6851,58.6690,58.9554,50.9078,35.9429,28.9623,0.4133,67.7662,44.0512,1.6688,8006.9937
-822.92,,3.2718,5.5273,59.2629,24.6851,58.7447,58.9554,50.9078,35.9429,28.9623,0.4115,67.9167,44.1465,1.6688,8004.8120
-821.92,,3.2718,5.5273,59.1580,24.6851,58.7447,58.9554,49.8951,34.9302,29.9570,0.4113,67.8125,44.1329,1.6688,8004.4482
-820.92,,3.2718,5.5259,59.1399,24.6851,58.7447,54.9497,49.8951,34.9302,29.9570,0.4123,67.9398,44.1566,1.6685,8005.1753
-819.92,,3.2718,5.5237,59.1471,24.6851,58.8204,54.9497,52.9062,37.9413,27.9586,0.4122,67.7836,44.0981,1.6679,8006.2310
-818.92,,3.2718,5.5223,59.1291,24.6851,58.8204,55.9534,52.9062,37.9413,27.9586,0.4086,67.7083,44.0443,1.6673,8006.9624
-817.92,,3.2718,5.5201,59.0820,24.6851,58.8204,55.9534,52.9062,36.9376,29.9570,0.4102,67.8009,44.0886,1.6668,8006.6294
-816.92,,3.2718,5.5187,59.0676,24.6851,58.8204,60.9447,52.9062,36.9376,29.9570,0.4103,67.8241,44.0768,1.6663,8007.7231
-815.92,,3.2718,5.5150,59.0097,24.6851,58.8961,60.9447,50.9078,34.9302,27.9586,0.4103,67.8704,44.1052,1.6655,8008.4497
-814.92,,3.2718,5.5114,58.9048,24.6851,58.8961,54.9497,50.9078,34.9302,27.9586,0.4103,67.9688,44.1089,1.6643,8008.7925
-813.92,,3.2718,5.5056,58.8325,24.6851,58.8961,54.9497,52.9062,35.9429,29.9570,0.4103,68.1713,44.1723,1.6628,8011.3604
-812.92,,3.2718,5.4995,58.5069,24.6851,58.9718,59.9501,52.9062,35.9429,29.9570,0.4083,68.4028,44.2347,1.6610,8012.4546
-811.92,,3.2718,5.4861,57.5485,24.6851,58.9718,59.9501,48.9005,32.9409,27.9586,0.4073,68.8542,44.3874,1.6574,8016.0977
-810.92,,3.2718,5.4438,56.9770,24.6851,58.9718,54.9497,48.9005,32.9409,27.9586,0.4073,69.8264,44.6433,1.6462,8023.7026
-809.92,,3.2718,5.3989,56.6659,24.6851,58.9718,54.9497,50.9078,36.9376,26.9640,0.4042,70.8160,44.8769,1.6328,8034.2539
-808.92,,3.2718,5.3639,56.6406,24.6851,59.0475,57.9608,50.9078,36.9376,26.9640,0.4023,71.8808,45.2214,1.6217,8042.4355
-807.92,,3.2718,5.3411,56.6623,24.6851,59.0475,57.9608,47.9058,34.9302,27.9586,0.4023,72.4942,45.3749,1.6144,8049.2173
-806.92,,3.2718,5.3288,56.7781,24.6851,59.0475,53.9551,47.9058,34.9302,27.9586,0.4013,73.2407,45.6486,1.6103,8050.3169
-805.92,,3.2718,5.3277,57.6606,24.6851,59.1484,53.9551,36.9104,23.9619,22.9763,0.4031,73.0729,45.6469,1.6094,8050.1494
-804.92,,3.2718,5.3534,58.4021,24.6851,59.1484,37.9593,36.9104,23.9619,22.9763,0.4042,72.5232,45.5177,1.6156,8045.1987
-803.92,,3.2718,5.4076,59.4076,24.6076,59.1484,37.9593,30.9245,19.9562,17.9669,0.4092,71.1921,45.1781,1.6309,8035.1025
-802.92,,3.2718,5.4579,59.5558,24.6076,59.1484,28.9533,30.9245,19.9562,17.9669,0.4122,69.8553,44.7391,1.6461,8025.1597
-801.92,,3.2718,5.4923,59.5993,24.6076,59.2241,28.9533,26.9188,19.9562,17.9669,0.4133,69.3171,44.5994,1.6568,8015.0044
-800.92,,3.2718,5.5161,59.5558,24.6076,59.2241,31.9643,26.9188,19.9562,17.9669,0.4143,68.4722,44.3720,1.6646,8009.5405
-799.92,,3.2718,5.5306,59.5993,24.6076,59.2241,31.9643,30.9245,21.9455,16.9723,0.4162,67.8067,44.0769,1.6693,8009.5405
-798.92,,3.2718,5.5378,59.5993,24.6076,59.2998,33.9627,30.9245,21.9455,16.9723,0.4162,67.3438,43.8880,1.6717,8008.4497
-797.92,,3.2718,5.5429,59.5812,24.6076,59.2998,33.9627,48.9005,35.9429,26.9730,0.4143,67.1586,43.8138,1.6732,8006.6294
-796.92,,3.2718,5.5465,59.6101,24.6076,59.2998,55.9534,48.9005,35.9429,26.9730,0.4162,67.1354,43.7961,1.6743,8005.9019
-795.92,,3.2718,5.5501,59.5920,24.6076,59.2998,55.9534,51.9025,36.9376,28.9623,0.4153,67.3148,43.9055,1.6754,8004.0854
-794.92,,3.2718,5.5537,59.5884,24.6076,59.2998,57.9608,51.9025,36.9376,28.9623,0.4143,67.1759,43.8858,1.6765,8001.5430
-793.92,,3.2718,5.5548,59.6173,24.6076,59.3755,57.9608,54.9045,38.9359,29.9570,0.4160,67.0255,43.7907,1.6770,8003.3579
-792.92,,3.2718,5.5548,59.6282,24.6076,59.3755,60.9538,54.9045,38.9359,29.9570,0.4162,66.8866,43.7295,1.6770,8003.7217
-791.92,,3.2718,5.5559,59.5956,24.6076,59.3755,60.9538,53.9008,37.9413,29.9570,0.4153,66.8287,43.7192,1.6773,8002.2676
-790.92,,3.2718,5.5574,59.6426,24.6076,59.3755,55.9534,53.9008,37.9413,29.9570,0.4162,66.8866,43.7355,1.6777,8002.7378
-789.92,,3.2718,5.5584,59.6499,24.6076,59.4512,55.9534,53.9008,36.9376,29.9570,0.4183,66.9271,43.7838,1.6780,7999.8628
-788.92,,3.2718,5.5584,59.6463,24.6076,59.4512,55.9534,53.9008,36.9376,29.9570,0.4172,66.8866,43.7618,1.6780,8000.1558
-787.92,,3.2718,5.5584,59.6644,24.6076,59.5269,55.9534,51.9025,37.9413,28.9623,0.4183,66.7535,43.7128,1.6780,8000.8159
-786.92,,3.2718,5.5584,59.6246,24.6076,59.5269,60.9538,51.9025,37.9413,28.9623,0.4162,66.9618,43.7884,1.6780,7999.7251
-785.92,,3.2718,5.5584,59.5920,24.6076,59.5269,60.9538,53.9008,35.9429,30.9697,0.4172,66.8518,43.7674,1.6780,7999.7251
-784.92,,3.2718,5.5584,59.6137,24.6076,59.5269,60.9538,53.9008,35.9429,30.9697,0.4180,66.6782,43.6832,1.6780,8000.0889
-783.92,,3.2718,5.5574,59.6318,24.6076,59.6026,60.9538,51.9025,35.9429,29.9750,0.4193,66.8461,43.7282,1.6777,8000.8159
-782.92,,3.2718,5.5574,59.5920,24.6076,59.6026,55.9534,51.9025,35.9429,29.9750,0.4193,66.7940,43.7052,1.6777,8001.8457
-781.92,,3.2718,5.5574,59.6318,24.6076,59.6026,55.9534,52.9062,38.9359,28.9623,0.4193,66.8113,43.7045,1.6777,8002.6309
-780.92,,3.2718,5.5584,59.6716,24.6076,59.6026,57.9608,52.9062,38.9359,28.9623,0.4175,66.8692,43.7538,1.6780,8000.8159
-779.92,,3.2718,5.5595,59.6897,24.6076,59.6026,57.9608,51.9025,37.9413,29.9570,0.4162,66.7708,43.7306,1.6784,7999.2192
-778.92,,3.2718,5.5595,59.6897,24.6076,59.7036,58.9554,51.9025,37.9413,29.9570,0.4162,66.8287,43.7766,1.6784,7997.9111
-777.92,,3.2718,5.5595,59.6824,24.6076,59.7036,58.9554,52.9062,37.9413,30.9697,0.4162,66.7130,43.7117,1.6784,7998.6377
-776.92,,3.2718,5.5584,59.6318,24.6076,59.7036,61.9575,52.9062,37.9413,30.9697,0.4162,66.7882,43.7442,1.6780,7998.6377
-775.92,,3.2718,5.5584,59.6607,24.6076,59.7036,61.9575,52.9062,38.9359,29.9570,0.4153,66.7708,43.7568,1.6780,7996.4595
-774.92,,3.2718,5.5584,59.6644,24.6076,59.7793,57.9608,52.9062,38.9359,29.9570,0.4143,67.0775,43.8943,1.6780,7995.0083
-773.92,,3.2718,5.5584,59.6716,24.6076,59.7793,57.9608,54.8955,37.9413,29.9570,0.4153,66.9444,43.8493,1.6780,7996.4595
-772.92,,3.2718,5.5584,59.6282,24.6076,59.7793,62.9521,54.8955,37.9413,29.9570,0.4162,66.8518,43.7687,1.6780,7999.2900
-771.92,,3.2718,5.5574,59.6246,24.6076,59.8550,62.9521,54.8955,37.9413,29.9570,0.4183,66.8461,43.7481,1.6777,7999.7251
-770.92,,3.2718,5.5574,59.6354,24.6076,59.8550,56.9481,54.8955,37.9413,29.9570,0.4162,66.6551,43.6975,1.6777,8001.1792
-769.92,,3.2718,5.5584,59.6499,24.6076,59.8550,56.9481,51.9025,36.9466,27.9586,0.4153,66.6088,43.6249,1.6780,8000.8159
-768.92,,3.2718,5.5584,59.6716,24.6076,59.8550,58.9554,51.9025,36.9466,27.9586,0.4162,66.6493,43.6647,1.6780,8000.8159
-767.92,,3.2718,5.5584,59.6824,24.6076,59.9307,58.9554,52.9062,36.9466,30.9697,0.4162,66.7014,43.6855,1.6780,8001.8457
-766.92,,3.2718,5.5584,59.6607,24.6076,59.9307,58.9554,52.9062,36.9466,30.9697,0.4193,66.6956,43.6220,1.6780,8002.6309
-765.92,,3.2718,5.5595,59.7005,24.6076,59.9307,58.9554,52.9062,33.9717,29.9570,0.4202,67.2049,43.8422,1.6782,8001.5430
-764.92,,3.2718,5.5610,59.6824,24.6076,59.9307,57.9608,52.9062,33.9355,29.9570,0.4212,66.7708,43.7065,1.6788,8003.3579
-763.92,,3.2718,5.5610,59.6680,24.6076,60.0065,57.9608,29.9117,18.9525,17.9669,0.4212,66.8171,43.6869,1.6788,8002.6309
-762.92,,3.2718,5.5610,59.6607,24.6076,60.0065,22.9673,29.9117,18.9525,17.9669,0.4212,66.8229,43.6900,1.6788,8004.4482
-761.92,,3.2718,5.5621,59.6897,24.6076,60.0065,22.9673,22.9221,15.9596,13.9703,0.4212,66.7998,43.6885,1.6790,8003.7217
-760.92,,3.2718,5.5621,59.7222,24.6076,60.0840,26.9640,22.9221,15.9596,13.9703,0.4202,66.8171,43.7001,1.6791,8002.9414
-759.92,,3.2718,5.5621,59.7041,24.6076,60.0840,26.9640,26.9188,22.9492,15.9777,0.4202,66.9155,43.7567,1.6791,8001.1792
-758.92,,3.2718,5.5621,59.7439,24.6076,60.0840,40.9614,26.9188,22.9492,15.9777,0.4193,66.7535,43.7256,1.6791,8000.4526
-757.92,,3.2718,5.5610,59.6680,24.6076,60.0840,40.9614,51.9025,36.9376,28.9623,0.4155,66.7245,43.6770,1.6788,8000.7524
-756.92,,3.2718,5.5610,59.8054,24.6076,60.1615,55.9534,51.9025,36.9376,28.9623,0.4172,66.6435,43.6461,1.6788,8000.8159
-755.92,,3.2718,5.5632,60.0803,24.6076,60.1615,55.9534,51.9025,36.9376,26.9640,0.4183,66.4178,43.5866,1.6793,7999.7251
-754.92,,3.2718,5.5729,60.4854,24.6076,60.1615,56.9481,51.9025,36.9376,26.9640,0.4193,66.2442,43.5330,1.6818,7997.9111
-753.92,,3.2718,5.5935,60.8037,24.6076,60.2391,56.9481,52.9062,35.9429,27.9586,0.4202,65.8970,43.4664,1.6875,7993.4551
-752.92,,3.2718,5.6174,60.8760,24.6076,60.2391,58.9554,52.9062,35.9429,27.9586,0.4212,65.4340,43.3208,1.6947,7988.3550
-751.92,,3.2718,5.6373,60.9447,24.6076,60.2391,58.9554,51.9025,35.9429,29.9570,0.4222,64.7164,43.0379,1.7006,7987.0381
-750.92,,3.2718,5.6496,61.0098,24.6076,60.2391,58.9554,51.9025,35.9429,29.9570,0.4222,64.2708,42.8708,1.7046,7983.6260
-749.92,,3.2718,5.6579,60.9881,24.6076,60.3166,58.9554,52.9062,38.9359,28.9804,0.4234,64.1088,42.7841,1.7072,7982.1719
-748.92,,3.2718,5.6641,60.9339,24.6076,60.3166,61.9575,52.9062,38.9359,28.9804,0.4222,63.9931,42.7581,1.7092,7981.4463
-747.92,,3.2718,5.6688,60.9664,24.6076,60.3166,61.9575,52.9062,37.9413,28.9804,0.4222,63.7616,42.6547,1.7105,7981.4463
-746.92,,3.2718,5.6713,61.0026,24.6076,60.3166,59.9501,52.9062,37.9413,28.9804,0.4212,63.7616,42.6524,1.7113,7980.1821
-745.92,,3.2718,5.6735,61.0098,24.6076,60.3941,59.9501,51.9025,37.9413,29.9570,0.4222,63.7732,42.6882,1.7121,7978.7212
-744.92,,3.2718,5.6749,61.0388,24.6076,60.3941,60.9538,51.9025,37.9413,29.9570,0.4202,63.5822,42.6057,1.7126,7978.5405
-743.92,,3.2718,5.6760,60.9845,24.6076,60.3941,60.9538,51.9025,39.9396,28.9623,0.4172,63.6921,42.6862,1.7128,7974.9106
-742.92,,3.2718,5.6771,60.9556,24.6076,60.3941,59.9501,51.9025,39.9396,28.9623,0.4172,63.6748,42.7389,1.7132,7971.2842
-741.92,,3.2718,5.6771,60.9918,24.6076,60.4716,59.9501,53.9008,38.9359,27.9586,0.4162,63.3854,42.6031,1.7132,7972.0093
-740.92,,3.2718,5.6749,60.9918,24.6076,60.4716,64.9505,53.9008,38.9359,27.9586,0.4162,63.2697,42.5465,1.7127,7972.2256
-739.92,,3.2718,5.6738,60.9628,24.6076,60.4716,64.9505,53.9008,39.9396,27.9586,0.4153,63.3681,42.5713,1.7123,7972.3706
-738.92,,3.2718,5.6738,60.9881,24.6076,60.5491,66.9397,53.9008,39.9396,27.9586,0.4193,63.4607,42.6045,1.7123,7972.2256
-737.92,,3.2718,5.6738,60.9701,24.6076,60.5491,66.9397,53.9008,41.9289,28.9623,0.4162,63.4259,42.6180,1.7123,7972.7354
-736.92,,3.2718,5.6724,60.9809,24.6076,60.5491,64.9505,53.9008,41.9289,28.9623,0.4162,63.2118,42.5039,1.7121,7973.0972
-735.92,,3.2718,5.6724,60.9701,24.6076,60.6266,64.9505,50.9078,40.9342,29.9570,0.4193,63.3102,42.5115,1.7118,7975.4722
-734.92,,3.2718,5.6724,60.9701,24.6076,60.6266,64.9505,50.9078,40.9342,29.9570,0.4222,63.3681,42.5136,1.7118,7976.7236
-733.92,,3.2718,5.6724,60.9303,24.6076,60.6266,64.9505,53.9008,38.9359,29.9570,0.4222,63.4664,42.5707,1.7118,7977.2783
-732.92,,3.2718,5.6735,60.9483,24.6076,60.6266,64.9505,53.9008,38.9359,29.9570,0.4252,63.7037,42.6715,1.7121,7977.0879
-731.92,,3.2718,5.6735,60.9303,24.6076,60.7299,64.9505,52.9062,39.9215,29.9570,0.4272,63.5880,42.5972,1.7121,7978.9038
-730.92,,3.2718,5.6749,60.9013,24.6076,60.7299,59.9501,52.9062,39.9215,29.9570,0.4283,63.4954,42.5285,1.7126,7981.4463
-729.92,,3.2718,5.6738,60.9267,24.6076,60.7299,59.9501,53.9008,37.9413,28.9623,0.4262,63.3565,42.4437,1.7123,7983.6260
-728.92,,3.2718,5.6738,60.8579,24.6076,60.7299,61.9575,53.9008,37.9413,28.9623,0.4262,63.5185,42.4929,1.7123,7983.2627
-727.92,,3.2718,5.6738,60.8832,24.6076,60.7299,61.9575,55.8992,37.9413,30.9697,0.4283,63.8310,42.6643,1.7123,7982.1719
-726.92,,3.2718,5.6724,60.7820,24.6076,60.8074,62.9521,55.8992,37.9413,30.9697,0.4262,63.8310,42.7018,1.7121,7979.0820
-725.92,,3.2718,5.6702,60.8073,24.6076,60.8074,62.9521,53.9008,40.9342,29.9570,0.4232,63.6748,42.6466,1.7113,7978.5405
-724.92,,3.2718,5.6677,60.7820,24.6076,60.8849,63.9468,53.9008,40.9342,29.9570,0.4212,63.7326,42.6566,1.7107,7978.3604
-723.92,,3.2718,5.6666,60.8615,24.6076,60.8849,63.9468,53.9008,38.9359,30.9697,0.4223,63.7732,42.6886,1.7102,7978.7212
-722.92,,3.2718,5.6641,60.8001,24.6076,60.8849,63.9468,53.9008,38.9359,30.9697,0.4222,63.8194,42.7305,1.7095,7976.7236
-721.92,,3.2718,5.6630,60.8724,24.6076,60.8849,63.9468,52.9062,38.9359,31.9643,0.4227,63.7442,42.6643,1.7091,7979.0820
-720.92,,3.2718,5.6641,60.9483,24.6076,60.9624,65.9451,52.9062,38.9359,31.9643,0.4222,63.8194,42.7042,1.7091,7977.6396
-719.92,,3.2718,5.6677,61.2051,24.6076,60.9624,65.9451,53.9008,37.9413,31.9643,0.4243,63.7616,42.7165,1.7101,7976.3862
-718.92,,3.2718,5.6796,61.6970,24.6076,60.9624,63.9468,53.9008,37.9413,31.9643,0.4243,63.4086,42.6061,1.7131,7974.1846
-717.92,,3.2718,5.7075,62.4855,24.6076,60.9624,63.9468,53.9008,36.9376,32.9680,0.4252,62.5463,42.3004,1.7207,7969.8345
-716.92,,3.2718,5.7436,62.6194,24.6076,61.0390,63.9468,53.9008,36.9376,32.9680,0.4242,61.5625,41.9501,1.7312,7961.8716
-715.92,,3.2718,5.7711,62.6700,24.6076,61.0390,63.9468,52.9062,36.9376,32.9680,0.4252,60.6655,41.6147,1.7398,7956.4512
-714.92,,3.2718,5.7892,62.7170,24.6076,61.0390,72.9438,52.9062,36.9376,32.9680,0.4242,60.2141,41.3826,1.7457,7952.4814
-713.92,,3.2718,5.8015,62.6808,24.6076,61.1147,72.9438,52.9062,36.9376,32.9680,0.4240,59.9248,41.2543,1.7495,7950.7095
-712.92,,3.2718,5.8062,62.7532,24.6076,61.1147,74.9421,52.9062,36.9376,32.9680,0.4232,59.7512,41.1716,1.7514,7949.6221
-711.92,,3.2718,5.8087,62.6917,24.6076,61.1147,74.9421,52.9062,40.9342,32.9680,0.4245,59.6181,41.0958,1.7522,7949.5972
-710.92,,3.2718,5.8109,62.6881,24.6076,61.1147,72.9438,52.9062,40.9342,32.9680,0.4293,59.6528,41.0685,1.7529,7951.7959
-709.92,,3.2718,5.8134,62.6700,24.6076,61.2156,72.9438,53.9008,41.9289,31.9643,0.4332,59.4965,40.8435,1.7535,7964.8716
-708.92,,3.2718,5.8181,62.6808,24.6076,61.2156,71.9492,53.9008,41.9289,31.9643,0.4372,59.9595,40.7844,1.7547,7983.9912
-707.92,,3.2718,5.8268,62.6808,24.6076,61.2156,71.9492,53.9008,37.9413,30.9697,0.4382,60.6482,40.9589,1.7570,7996.0962
-706.92,,3.2718,5.8377,62.7351,24.6076,61.2156,70.9455,53.9008,37.9413,30.9697,0.4402,60.7986,40.9525,1.7603,8004.8120
-705.92,,3.2718,5.8471,62.6989,24.6076,61.2914,70.9455,51.9025,37.9413,31.9643,0.4413,60.9838,41.0432,1.7631,8003.6729
-704.92,,3.2718,5.8543,62.7206,24.6076,61.2914,71.9492,51.9025,37.9413,31.9643,0.4412,60.6018,40.8827,1.7655,8004.8120
-703.92,,3.2718,5.8579,62.7423,24.6076,61.2914,71.9492,52.9062,40.9342,31.9643,0.4402,60.5961,40.8431,1.7668,8005.2168
-702.92,,3.2718,5.8605,62.6917,24.6076,61.3671,68.9562,52.9062,40.9342,31.9643,0.4382,60.6366,40.9056,1.7676,8001.9038
-701.92,,3.2718,5.8615,62.7098,24.6076,61.3671,68.9562,52.9062,39.9396,31.9643,0.4382,60.5440,40.8746,1.7679,8002.6309
-700.92,,3.2718,5.8615,62.6555,24.6076,61.3671,72.9438,52.9062,39.9396,31.9643,0.4372,60.5035,40.8582,1.7679,8001.6021
-699.92,,3.2718,5.8615,62.7025,24.6076,61.3671,72.9438,53.9008,40.9342,32.9680,0.4371,60.4282,40.8362,1.7679,8001.1792
-698.92,,3.2718,5.8630,62.6808,24.6076,61.4428,72.9438,53.9008,40.9342,32.9680,0.4342,60.4456,40.8483,1.7683,8000.4526
-697.92,,3.2718,5.8630,62.6664,24.6076,61.4428,72.9438,51.9025,40.9342,31.9643,0.4353,60.2893,40.7766,1.7683,8001.1792
-696.92,,3.2718,5.8630,62.6013,24.6076,61.5185,72.9438,51.9025,40.9342,31.9643,0.4342,60.3472,40.7913,1.7683,8001.5430
-695.92,,3.2718,5.8630,62.6374,24.6076,61.5185,72.9438,54.8955,40.9342,31.9643,0.4363,60.3299,40.7424,1.7683,8003.7217
-694.92,,3.2718,5.8630,62.6338,24.6076,61.5185,73.9475,54.8955,40.9342,31.9643,0.4353,60.3472,40.7374,1.7683,8004.4482
-693.92,,3.2718,5.8630,62.6266,24.6076,61.5185,73.9475,51.9025,40.9342,30.9697,0.4353,60.3299,40.7079,1.7683,8005.9019
-692.92,,3.2718,5.8630,62.6664,24.6076,61.5942,73.9475,51.9025,40.9342,30.9697,0.4324,60.3877,40.7142,1.7683,8007.7231
-691.92,,3.2718,5.8630,62.6302,24.6076,61.5942,73.9475,51.9025,39.9396,31.9734,0.4321,60.4225,40.7804,1.7683,8004.0854
-690.92,,3.2718,5.8630,62.6121,24.5301,61.5942,73.9475,51.9025,39.9396,31.9734,0.4321,60.3125,40.7220,1.7684,8003.3579
-689.92,,3.2718,5.8630,62.6266,24.5301,61.6699,73.9475,52.9062,40.9342,30.9697,0.4312,60.2025,40.7062,1.7686,8000.8789
-688.92,,3.2718,5.8630,62.6483,24.5301,61.6699,76.9495,52.9062,40.9342,30.9697,0.4332,60.3357,40.7434,1.7683,8000.4526
-687.92,,3.2718,5.8630,62.6085,24.5301,61.6699,76.9495,50.9078,40.9342,30.9697,0.4353,60.3472,40.7868,1.7683,7998.9985
-686.92,,3.2718,5.8630,62.6628,24.5301,61.7456,77.9532,50.9078,40.9342,30.9697,0.4371,60.3472,40.7406,1.7683,8002.2676
-685.92,,3.2718,5.8630,62.6700,24.5301,61.7456,77.9532,52.9062,41.9289,33.9627,0.4382,60.4630,40.7280,1.7683,8005.5396
-684.92,,3.2718,5.8630,62.6121,24.5301,61.7456,77.9532,52.9062,41.9289,33.9627,0.4422,60.6539,40.8060,1.7683,8008.0864
-683.92,,3.2718,5.8652,62.6013,24.5301,61.7456,77.9532,52.9062,37.9413,30.9697,0.4452,60.3935,40.7264,1.7689,8008.8130
